seqnames	start	end	hg38_base_position	rsid	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr5	139677653	139678153	139677685	rs600848	Intron (ENST00000502295.1/51523, intron 1 of 1)	5	139648999	139649728	730	2	111082989	-27925	ENSG00000250635	CXXC5-AS1	CXXC5 antisense RNA 1
chr5	139677653	139678153	139677876	rs599946	Intron (ENST00000502295.1/51523, intron 1 of 1)	5	139648999	139649728	730	2	111082989	-27925	ENSG00000250635	CXXC5-AS1	CXXC5 antisense RNA 1
chr5	139677653	139678153	139677963	rs589153	Intron (ENST00000502295.1/51523, intron 1 of 1)	5	139648999	139649728	730	2	111082989	-27925	ENSG00000250635	CXXC5-AS1	CXXC5 antisense RNA 1
chr5	139685031	139685531	139685250	rs34510678	Exon (ENST00000515296.1/ENST00000515296.1, exon 2 of 6)	5	139648999	139649728	730	2	111082989	-35303	ENSG00000250635	CXXC5-AS1	CXXC5 antisense RNA 1
chr5	139685031	139685531	139685250	rs34510678	Exon (ENST00000515296.1/ENST00000515296.1, exon 2 of 6)	5	139648999	139649728	730	2	111082989	-35303	ENSG00000250635	CXXC5-AS1	CXXC5 antisense RNA 1
chr5	140966432	140966932	140966883	rs155364	Promoter	5	140966470	141012347	45878	1	56134	0	ENSG00000243232	PCDHAC2	protocadherin alpha subfamily C, 2
chr5	152532586	152533086	152532875	rs4407620	Intron (ENST00000663460.1/ENST00000663460.1, intron 1 of 3)	5	152391546	152433368	41823	2	56923	-99218	ENSG00000132911	NMUR2	neuromedin U receptor 2
chr5	152556734	152557234	152557157	rs2961757	Intron (ENST00000663460.1/ENST00000663460.1, intron 2 of 3)	5	152391546	152433368	41823	2	56923	-123366	ENSG00000132911	NMUR2	neuromedin U receptor 2
chr5	152556734	152557234	152557157	rs2961757	Intron (ENST00000663460.1/ENST00000663460.1, intron 2 of 3)	5	152391546	152433368	41823	2	56923	-123366	ENSG00000132911	NMUR2	neuromedin U receptor 2
chr5	152556734	152557234	152557157	rs2961757	Intron (ENST00000663460.1/ENST00000663460.1, intron 2 of 3)	5	152391546	152433368	41823	2	56923	-123366	ENSG00000132911	NMUR2	neuromedin U receptor 2
chr5	152567445	152567945	152567698	rs79789534	Intron (ENST00000663460.1/ENST00000663460.1, intron 2 of 3)	5	152391546	152433368	41823	2	56923	-134077	ENSG00000132911	NMUR2	neuromedin U receptor 2
chr5	152567445	152567945	152567698	rs79789534	Intron (ENST00000663460.1/ENST00000663460.1, intron 2 of 3)	5	152391546	152433368	41823	2	56923	-134077	ENSG00000132911	NMUR2	neuromedin U receptor 2
chr5	152567445	152567945	152567698	rs79789534	Intron (ENST00000663460.1/ENST00000663460.1, intron 2 of 3)	5	152391546	152433368	41823	2	56923	-134077	ENSG00000132911	NMUR2	neuromedin U receptor 2
chr5	152607855	152608355	152608012	rs78489830	Intron (ENST00000663460.1/ENST00000663460.1, intron 2 of 3)	5	152391546	152433368	41823	2	56923	-174487	ENSG00000132911	NMUR2	neuromedin U receptor 2
chr5	152607855	152608355	152608012	rs78489830	Intron (ENST00000663460.1/ENST00000663460.1, intron 2 of 3)	5	152391546	152433368	41823	2	56923	-174487	ENSG00000132911	NMUR2	neuromedin U receptor 2
chr5	152770637	152771137	152770806	rs56286804	Intron (ENST00000522300.5/101927134, intron 3 of 4)	5	152391546	152433368	41823	2	56923	-337269	ENSG00000132911	NMUR2	neuromedin U receptor 2
chr5	152770637	152771137	152770806	rs56286804	Intron (ENST00000522300.5/101927134, intron 3 of 4)	5	152391546	152433368	41823	2	56923	-337269	ENSG00000132911	NMUR2	neuromedin U receptor 2
chr5	153197183	153197683	153197356	rs13156828	Intron (ENST00000503048.1/101927134, intron 1 of 3)	5	152618965	153223543	604579	2	101927134	25860	ENSG00000249484	LINC01470	long intergenic non-protein coding RNA 1470
chr5	153313797	153314297	153313807	rs1462114	Distal Intergenic	5	152618965	153223543	604579	2	101927134	-90254	ENSG00000249484	LINC01470	long intergenic non-protein coding RNA 1470
chr5	153313797	153314297	153313873	rs1462115	Distal Intergenic	5	152618965	153223543	604579	2	101927134	-90254	ENSG00000249484	LINC01470	long intergenic non-protein coding RNA 1470
chr5	153353276	153353776	153353281	rs159973	Distal Intergenic	5	152618965	153223543	604579	2	101927134	-129733	ENSG00000249484	LINC01470	long intergenic non-protein coding RNA 1470
chr6	68967974	68968474	68968025	rs1953613	Intron (ENST00000370598.6/577, intron 8 of 31)	6	68635282	69389506	754225	1	577	332692	ENSG00000135298	ADGRB3	adhesion G protein-coupled receptor B3
chr6	96016358	96016858	96016752	rs76593596	Intron (ENST00000302103.6/10690, intron 1 of 2)	6	96015974	96215612	199639	1	10690	384	ENSG00000172461	FUT9	fucosyltransferase 9
chr6	96016358	96016858	96016752	rs76593596	Intron (ENST00000302103.6/10690, intron 1 of 2)	6	96015974	96215612	199639	1	10690	384	ENSG00000172461	FUT9	fucosyltransferase 9
chr6	164692704	164693204	164692947	rs9459177	Distal Intergenic	6	164791288	164827683	36396	2	105378111	134479	NA	MEAT6	melanoma-associated transcript 6
chr6	164859716	164860216	164859944	rs4506023	Distal Intergenic	6	164791288	164827683	36396	2	105378111	-32033	NA	MEAT6	melanoma-associated transcript 6
chr6	164859716	164860216	164860021	rs7356835	Distal Intergenic	6	164791288	164827683	36396	2	105378111	-32033	NA	MEAT6	melanoma-associated transcript 6
chr7	1987340	1987840	1987813	rs11763870	Intron (ENST00000265854.11/8379, intron 12 of 16)	7	1844180	1844253	74	2	100616160	-143087	ENSG00000265089	MIR4655	microRNA 4655
chr7	71308041	71308541	71308285	rs10238960	Promoter	7	71307672	71307770	99	2	100500836	-271	ENSG00000265878	MIR3914-1	microRNA 3914-1
chr7	72335815	72336315	72336300	rs2944820	Intron (ENST00000329008.9/83698, intron 1 of 5)	7	71779491	72447151	667661	2	83698	110836	ENSG00000183166	CALN1	calneuron 1
chr7	72335815	72336315	72336300	rs2944820	Intron (ENST00000329008.9/83698, intron 1 of 5)	7	71779491	72447151	667661	2	83698	110836	ENSG00000183166	CALN1	calneuron 1
chr7	72336639	72337139	72336647	rs2944819	5' UTR	7	71779491	72447151	667661	2	83698	110012	ENSG00000183166	CALN1	calneuron 1
chr7	104983686	104984186	104984179	rs3823752	Intron (ENST00000671314.1/ENST00000671314.1, intron 2 of 2)	7	105014190	105115019	100830	1	55904	-30004	ENSG00000005483	KMT2E	lysine methyltransferase 2E (inactive)
chr7	104983686	104984186	104984179	rs3823752	Intron (ENST00000671314.1/ENST00000671314.1, intron 2 of 2)	7	105014190	105115019	100830	1	55904	-30004	ENSG00000005483	KMT2E	lysine methyltransferase 2E (inactive)
chr7	127535536	127536036	127535587	rs7457977	Distal Intergenic	7	127588386	127591700	3315	1	381	-52350	ENSG00000004059	ARF5	ADP ribosylation factor 5
chr7	127535536	127536036	127535587	rs7457977	Distal Intergenic	7	127588386	127591700	3315	1	381	-52350	ENSG00000004059	ARF5	ADP ribosylation factor 5
chr7	128027612	128028112	128028018	rs3808058	3' UTR	7	128027071	128032107	5037	2	64101	3995	ENSG00000128594	LRRC4	leucine rich repeat containing 4
chr7	128027612	128028112	128028018	rs3808058	3' UTR	7	128027071	128032107	5037	2	64101	3995	ENSG00000128594	LRRC4	leucine rich repeat containing 4
chr7	128027612	128028112	128028018	rs3808058	3' UTR	7	128027071	128032107	5037	2	64101	3995	ENSG00000128594	LRRC4	leucine rich repeat containing 4
chr7	128027612	128028112	128028018	rs3808058	3' UTR	7	128027071	128032107	5037	2	64101	3995	ENSG00000128594	LRRC4	leucine rich repeat containing 4
chr7	128027612	128028112	128028018	rs3808058	3' UTR	7	128027071	128032107	5037	2	64101	3995	ENSG00000128594	LRRC4	leucine rich repeat containing 4
chr7	128027612	128028112	128028018	rs3808058	3' UTR	7	128027071	128032107	5037	2	64101	3995	ENSG00000128594	LRRC4	leucine rich repeat containing 4
chr7	128066829	128067329	128066983	rs3757753	Intron (ENST00000354725.8/27044, intron 16 of 23)	7	128081861	128081960	100	1	693178	-14532	ENSG00000207588	MIR593	microRNA 593
chr7	128066829	128067329	128066983	rs3757753	Intron (ENST00000354725.8/27044, intron 16 of 23)	7	128081861	128081960	100	1	693178	-14532	ENSG00000207588	MIR593	microRNA 593
chr7	128066829	128067329	128066983	rs3757753	Intron (ENST00000354725.8/27044, intron 16 of 23)	7	128081861	128081960	100	1	693178	-14532	ENSG00000207588	MIR593	microRNA 593
chr7	128066829	128067329	128066983	rs3757753	Intron (ENST00000354725.8/27044, intron 16 of 23)	7	128081861	128081960	100	1	693178	-14532	ENSG00000207588	MIR593	microRNA 593
chr7	128066829	128067329	128066983	rs3757753	Intron (ENST00000354725.8/27044, intron 16 of 23)	7	128081861	128081960	100	1	693178	-14532	ENSG00000207588	MIR593	microRNA 593
chr7	128066829	128067329	128066983	rs3757753	Intron (ENST00000354725.8/27044, intron 16 of 23)	7	128081861	128081960	100	1	693178	-14532	ENSG00000207588	MIR593	microRNA 593
chr7	128066829	128067329	128066983	rs3757753	Intron (ENST00000354725.8/27044, intron 16 of 23)	7	128081861	128081960	100	1	693178	-14532	ENSG00000207588	MIR593	microRNA 593
chr7	128066829	128067329	128066983	rs3757753	Intron (ENST00000354725.8/27044, intron 16 of 23)	7	128081861	128081960	100	1	693178	-14532	ENSG00000207588	MIR593	microRNA 593
chr7	128066829	128067329	128066983	rs3757753	Intron (ENST00000354725.8/27044, intron 16 of 23)	7	128081861	128081960	100	1	693178	-14532	ENSG00000207588	MIR593	microRNA 593
chr7	128066829	128067329	128066983	rs3757753	Intron (ENST00000354725.8/27044, intron 16 of 23)	7	128081861	128081960	100	1	693178	-14532	ENSG00000207588	MIR593	microRNA 593
chr7	128066829	128067329	128066983	rs3757753	Intron (ENST00000354725.8/27044, intron 16 of 23)	7	128081861	128081960	100	1	693178	-14532	ENSG00000207588	MIR593	microRNA 593
chr7	128066829	128067329	128066983	rs3757753	Intron (ENST00000354725.8/27044, intron 16 of 23)	7	128081861	128081960	100	1	693178	-14532	ENSG00000207588	MIR593	microRNA 593
chr7	128066829	128067329	128066983	rs3757753	Intron (ENST00000354725.8/27044, intron 16 of 23)	7	128081861	128081960	100	1	693178	-14532	ENSG00000207588	MIR593	microRNA 593
chr7	128075622	128076122	128075850	rs322832	Intron (ENST00000354725.8/27044, intron 17 of 23)	7	128081861	128081960	100	1	693178	-5739	ENSG00000207588	MIR593	microRNA 593
chr7	128077548	128078048	128077602	rs322831	Intron (ENST00000354725.8/27044, intron 17 of 23)	7	128081861	128081960	100	1	693178	-3813	ENSG00000207588	MIR593	microRNA 593
chr7	128077548	128078048	128077602	rs322831	Intron (ENST00000354725.8/27044, intron 17 of 23)	7	128081861	128081960	100	1	693178	-3813	ENSG00000207588	MIR593	microRNA 593
chr7	128077548	128078048	128077602	rs322831	Intron (ENST00000354725.8/27044, intron 17 of 23)	7	128081861	128081960	100	1	693178	-3813	ENSG00000207588	MIR593	microRNA 593
chr7	128077548	128078048	128077602	rs322831	Intron (ENST00000354725.8/27044, intron 17 of 23)	7	128081861	128081960	100	1	693178	-3813	ENSG00000207588	MIR593	microRNA 593
chr7	128077548	128078048	128077602	rs322831	Intron (ENST00000354725.8/27044, intron 17 of 23)	7	128081861	128081960	100	1	693178	-3813	ENSG00000207588	MIR593	microRNA 593
chr7	128077548	128078048	128077602	rs322831	Intron (ENST00000354725.8/27044, intron 17 of 23)	7	128081861	128081960	100	1	693178	-3813	ENSG00000207588	MIR593	microRNA 593
chr7	128077548	128078048	128077602	rs322831	Intron (ENST00000354725.8/27044, intron 17 of 23)	7	128081861	128081960	100	1	693178	-3813	ENSG00000207588	MIR593	microRNA 593
chr7	128077548	128078048	128077602	rs322831	Intron (ENST00000354725.8/27044, intron 17 of 23)	7	128081861	128081960	100	1	693178	-3813	ENSG00000207588	MIR593	microRNA 593
chr7	128102419	128102919	128102510	rs6467161	Distal Intergenic	7	128081861	128081960	100	1	693178	20558	ENSG00000207588	MIR593	microRNA 593
chr7	128102419	128102919	128102510	rs6467161	Distal Intergenic	7	128081861	128081960	100	1	693178	20558	ENSG00000207588	MIR593	microRNA 593
chr7	128102419	128102919	128102510	rs6467161	Distal Intergenic	7	128081861	128081960	100	1	693178	20558	ENSG00000207588	MIR593	microRNA 593
chr7	128102419	128102919	128102510	rs6467161	Distal Intergenic	7	128081861	128081960	100	1	693178	20558	ENSG00000207588	MIR593	microRNA 593
chr7	128102419	128102919	128102510	rs6467161	Distal Intergenic	7	128081861	128081960	100	1	693178	20558	ENSG00000207588	MIR593	microRNA 593
chr7	128102419	128102919	128102510	rs6467161	Distal Intergenic	7	128081861	128081960	100	1	693178	20558	ENSG00000207588	MIR593	microRNA 593
chr7	128102419	128102919	128102510	rs6467161	Distal Intergenic	7	128081861	128081960	100	1	693178	20558	ENSG00000207588	MIR593	microRNA 593
chr7	128102419	128102919	128102535	rs6467162	Distal Intergenic	7	128081861	128081960	100	1	693178	20558	ENSG00000207588	MIR593	microRNA 593
chr7	128102419	128102919	128102535	rs6467162	Distal Intergenic	7	128081861	128081960	100	1	693178	20558	ENSG00000207588	MIR593	microRNA 593
chr7	128102419	128102919	128102535	rs6467162	Distal Intergenic	7	128081861	128081960	100	1	693178	20558	ENSG00000207588	MIR593	microRNA 593
chr7	128102419	128102919	128102535	rs6467162	Distal Intergenic	7	128081861	128081960	100	1	693178	20558	ENSG00000207588	MIR593	microRNA 593
chr7	128102419	128102919	128102535	rs6467162	Distal Intergenic	7	128081861	128081960	100	1	693178	20558	ENSG00000207588	MIR593	microRNA 593
chr7	128102419	128102919	128102535	rs6467162	Distal Intergenic	7	128081861	128081960	100	1	693178	20558	ENSG00000207588	MIR593	microRNA 593
chr7	128102419	128102919	128102535	rs6467162	Distal Intergenic	7	128081861	128081960	100	1	693178	20558	ENSG00000207588	MIR593	microRNA 593
chr7	128104004	128104504	128104181	rs35361134	Distal Intergenic	7	128081861	128081960	100	1	693178	22143	ENSG00000207588	MIR593	microRNA 593
chr7	128104004	128104504	128104181	rs35361134	Distal Intergenic	7	128081861	128081960	100	1	693178	22143	ENSG00000207588	MIR593	microRNA 593
chr7	128105078	128105578	128105555	rs60087663	Distal Intergenic	7	128081861	128081960	100	1	693178	23217	ENSG00000207588	MIR593	microRNA 593
chr7	128105078	128105578	128105555	rs60087663	Distal Intergenic	7	128081861	128081960	100	1	693178	23217	ENSG00000207588	MIR593	microRNA 593
chr7	128105078	128105578	128105555	rs60087663	Distal Intergenic	7	128081861	128081960	100	1	693178	23217	ENSG00000207588	MIR593	microRNA 593
chr7	128105078	128105578	128105555	rs60087663	Distal Intergenic	7	128081861	128081960	100	1	693178	23217	ENSG00000207588	MIR593	microRNA 593
chr7	128105078	128105578	128105555	rs60087663	Distal Intergenic	7	128081861	128081960	100	1	693178	23217	ENSG00000207588	MIR593	microRNA 593
chr7	128105078	128105578	128105555	rs60087663	Distal Intergenic	7	128081861	128081960	100	1	693178	23217	ENSG00000207588	MIR593	microRNA 593
chr7	131851558	131852058	131851558	rs79138320	Distal Intergenic	7	131897641	131948953	51313	1	101928782	-45583	ENSG00000224865	LOC101928782	uncharacterized LOC101928782
chr7	131851558	131852058	131851623	rs60398050	Distal Intergenic	7	131897641	131948953	51313	1	101928782	-45583	ENSG00000224865	LOC101928782	uncharacterized LOC101928782
chr7	131852762	131853262	131853159	rs76070078	Distal Intergenic	7	131897641	131948953	51313	1	101928782	-44379	ENSG00000224865	LOC101928782	uncharacterized LOC101928782
chr7	131934871	131935371	131934934	rs4523180	Intron (ENST00000415393.1/101928782, intron 5 of 5)	7	131897641	131948953	51313	1	101928782	37230	ENSG00000224865	LOC101928782	uncharacterized LOC101928782
chr7	131934871	131935371	131935088	rs1593304	Intron (ENST00000415393.1/101928782, intron 5 of 5)	7	131897641	131948953	51313	1	101928782	37230	ENSG00000224865	LOC101928782	uncharacterized LOC101928782
chr8	27460146	27460646	27460470	rs1560344	3' UTR	8	27459756	27479883	20128	2	1135	19237	ENSG00000120903	CHRNA2	cholinergic receptor nicotinic alpha 2 subunit
chr8	27465557	27466057	27465665	rs2322586	Intron (ENST00000407991.3/1135, intron 5 of 6)	8	27459756	27479883	20128	2	1135	13826	ENSG00000120903	CHRNA2	cholinergic receptor nicotinic alpha 2 subunit
chr8	27465557	27466057	27465665	rs2322586	Intron (ENST00000407991.3/1135, intron 5 of 6)	8	27459756	27479883	20128	2	1135	13826	ENSG00000120903	CHRNA2	cholinergic receptor nicotinic alpha 2 subunit
chr8	27465557	27466057	27465874	rs2322584	Intron (ENST00000407991.3/1135, intron 5 of 6)	8	27459756	27479883	20128	2	1135	13826	ENSG00000120903	CHRNA2	cholinergic receptor nicotinic alpha 2 subunit
chr8	27465557	27466057	27465874	rs2322584	Intron (ENST00000407991.3/1135, intron 5 of 6)	8	27459756	27479883	20128	2	1135	13826	ENSG00000120903	CHRNA2	cholinergic receptor nicotinic alpha 2 subunit
chr8	27465557	27466057	27465886	rs2322583	Intron (ENST00000407991.3/1135, intron 5 of 6)	8	27459756	27479883	20128	2	1135	13826	ENSG00000120903	CHRNA2	cholinergic receptor nicotinic alpha 2 subunit
chr8	27465557	27466057	27465886	rs2322583	Intron (ENST00000407991.3/1135, intron 5 of 6)	8	27459756	27479883	20128	2	1135	13826	ENSG00000120903	CHRNA2	cholinergic receptor nicotinic alpha 2 subunit
chr8	27610977	27611477	27611345	rs9331888	Promoter	8	27610601	27610751	151	2	102465508	-226	ENSG00000284280	MIR6843	microRNA 6843
chr8	27610977	27611477	27611345	rs9331888	Promoter	8	27610601	27610751	151	2	102465508	-226	ENSG00000284280	MIR6843	microRNA 6843
chr8	27610977	27611477	27611345	rs9331888	Promoter	8	27610601	27610751	151	2	102465508	-226	ENSG00000284280	MIR6843	microRNA 6843
chr8	27610977	27611477	27611345	rs9331888	Promoter	8	27610601	27610751	151	2	102465508	-226	ENSG00000284280	MIR6843	microRNA 6843
chr8	33805103	33805603	33805366	rs7833512	Exon (ENST00000517292.2/ENST00000517292.2, exon 3 of 3)	8	33591330	33600023	8694	2	78986	-205080	ENSG00000133878	DUSP26	dual specificity phosphatase 26
chr8	33805662	33806162	33805863	rs4380889	Intron (ENST00000523063.5/ENST00000523063.5, intron 3 of 5)	8	33591330	33600023	8694	2	78986	-205639	ENSG00000133878	DUSP26	dual specificity phosphatase 26
chr8	33805662	33806162	33805863	rs4380889	Intron (ENST00000523063.5/ENST00000523063.5, intron 3 of 5)	8	33591330	33600023	8694	2	78986	-205639	ENSG00000133878	DUSP26	dual specificity phosphatase 26
chr8	33812561	33813061	33812861	rs10954935	Intron (ENST00000523063.5/ENST00000523063.5, intron 3 of 5)	8	33591330	33600023	8694	2	78986	-212538	ENSG00000133878	DUSP26	dual specificity phosphatase 26
chr8	33812561	33813061	33812861	rs10954935	Intron (ENST00000523063.5/ENST00000523063.5, intron 3 of 5)	8	33591330	33600023	8694	2	78986	-212538	ENSG00000133878	DUSP26	dual specificity phosphatase 26
chr8	38382085	38382585	38382490	rs12678205	Promoter	8	38269704	38382272	112569	2	54904	0	ENSG00000147548	NSD3	nuclear receptor binding SET domain protein 3
chr8	38382085	38382585	38382490	rs12678205	Promoter	8	38269704	38382272	112569	2	54904	0	ENSG00000147548	NSD3	nuclear receptor binding SET domain protein 3
chr8	38382762	38383262	38382874	rs72630624	Promoter	8	38269704	38382272	112569	2	54904	-490	ENSG00000147548	NSD3	nuclear receptor binding SET domain protein 3
chr8	38382762	38383262	38382980	rs60558877	Promoter	8	38269704	38382272	112569	2	54904	-490	ENSG00000147548	NSD3	nuclear receptor binding SET domain protein 3
chr8	38386196	38386696	38386347	rs6996860	Promoter	8	38386207	38409527	23321	1	137994	0	ENSG00000165046	LETM2	leucine zipper and EF-hand containing transmembrane protein 2
chr8	38431034	38431534	38431048	rs7005874	Intron (ENST00000649678.1/2260, intron 3 of 21)	8	38400215	38468834	68620	2	2260	37300	ENSG00000077782	FGFR1	fibroblast growth factor receptor 1
chr8	38431034	38431534	38431048	rs7005874	Intron (ENST00000649678.1/2260, intron 3 of 21)	8	38400215	38468834	68620	2	2260	37300	ENSG00000077782	FGFR1	fibroblast growth factor receptor 1
chr8	38431034	38431534	38431048	rs7005874	Intron (ENST00000649678.1/2260, intron 3 of 21)	8	38400215	38468834	68620	2	2260	37300	ENSG00000077782	FGFR1	fibroblast growth factor receptor 1
chr8	38431034	38431534	38431048	rs7005874	Intron (ENST00000649678.1/2260, intron 3 of 21)	8	38400215	38468834	68620	2	2260	37300	ENSG00000077782	FGFR1	fibroblast growth factor receptor 1
chr8	59800733	59801233	59800853	rs7463315	Distal Intergenic	8	60185412	60281400	95989	2	767	480167	ENSG00000178538	CA8	carbonic anhydrase 8
chr8	64378198	64378698	64378496	rs192721	Promoter	8	64379149	64379257	109	1	406908	-451	ENSG00000207816	MIR124-2	microRNA 124-2
chr8	64379734	64380234	64380224	rs298214	Exon (ENST00000665390.1/100130155, exon 3 of 4)	8	64379149	64379257	109	1	406908	585	ENSG00000207816	MIR124-2	microRNA 124-2
chr8	64379734	64380234	64380224	rs298214	Exon (ENST00000665390.1/100130155, exon 3 of 4)	8	64379149	64379257	109	1	406908	585	ENSG00000207816	MIR124-2	microRNA 124-2
chr8	64380484	64380984	64380498	rs298215	Intron (ENST00000665390.1/100130155, intron 3 of 3)	8	64379149	64379257	109	1	406908	1335	ENSG00000207816	MIR124-2	microRNA 124-2
chr8	64380484	64380984	64380498	rs298215	Intron (ENST00000665390.1/100130155, intron 3 of 3)	8	64379149	64379257	109	1	406908	1335	ENSG00000207816	MIR124-2	microRNA 124-2
chr8	64380484	64380984	64380498	rs298215	Intron (ENST00000665390.1/100130155, intron 3 of 3)	8	64379149	64379257	109	1	406908	1335	ENSG00000207816	MIR124-2	microRNA 124-2
chr8	64380484	64380984	64380498	rs298215	Intron (ENST00000665390.1/100130155, intron 3 of 3)	8	64379149	64379257	109	1	406908	1335	ENSG00000207816	MIR124-2	microRNA 124-2
chr8	64380484	64380984	64380498	rs298215	Intron (ENST00000665390.1/100130155, intron 3 of 3)	8	64379149	64379257	109	1	406908	1335	ENSG00000207816	MIR124-2	microRNA 124-2
chr8	64380484	64380984	64380638	rs298216	Intron (ENST00000665390.1/100130155, intron 3 of 3)	8	64379149	64379257	109	1	406908	1335	ENSG00000207816	MIR124-2	microRNA 124-2
chr8	64380484	64380984	64380638	rs298216	Intron (ENST00000665390.1/100130155, intron 3 of 3)	8	64379149	64379257	109	1	406908	1335	ENSG00000207816	MIR124-2	microRNA 124-2
chr8	64380484	64380984	64380638	rs298216	Intron (ENST00000665390.1/100130155, intron 3 of 3)	8	64379149	64379257	109	1	406908	1335	ENSG00000207816	MIR124-2	microRNA 124-2
chr8	64380484	64380984	64380638	rs298216	Intron (ENST00000665390.1/100130155, intron 3 of 3)	8	64379149	64379257	109	1	406908	1335	ENSG00000207816	MIR124-2	microRNA 124-2
chr8	64380484	64380984	64380638	rs298216	Intron (ENST00000665390.1/100130155, intron 3 of 3)	8	64379149	64379257	109	1	406908	1335	ENSG00000207816	MIR124-2	microRNA 124-2
chr8	64382034	64382534	64382115	rs298218	Exon (ENST00000665390.1/100130155, exon 4 of 4)	8	64379149	64379257	109	1	406908	2885	ENSG00000207816	MIR124-2	microRNA 124-2
chr8	64382034	64382534	64382115	rs298218	Exon (ENST00000665390.1/100130155, exon 4 of 4)	8	64379149	64379257	109	1	406908	2885	ENSG00000207816	MIR124-2	microRNA 124-2
chr8	64382034	64382534	64382115	rs298218	Exon (ENST00000665390.1/100130155, exon 4 of 4)	8	64379149	64379257	109	1	406908	2885	ENSG00000207816	MIR124-2	microRNA 124-2
chr8	143823330	143823830	143823571	rs55930529	Intron (ENST00000526683.6/22827, intron 2 of 11)	8	143816344	143829352	13009	2	22827	5522	ENSG00000179950	PUF60	poly(U) binding splicing factor 60
chr8	143823330	143823830	143823571	rs55930529	Intron (ENST00000526683.6/22827, intron 2 of 11)	8	143816344	143829352	13009	2	22827	5522	ENSG00000179950	PUF60	poly(U) binding splicing factor 60
chr8	143823330	143823830	143823571	rs55930529	Intron (ENST00000526683.6/22827, intron 2 of 11)	8	143816344	143829352	13009	2	22827	5522	ENSG00000179950	PUF60	poly(U) binding splicing factor 60
chr8	143823330	143823830	143823571	rs55930529	Intron (ENST00000526683.6/22827, intron 2 of 11)	8	143816344	143829352	13009	2	22827	5522	ENSG00000179950	PUF60	poly(U) binding splicing factor 60
chr8	143823330	143823830	143823571	rs55930529	Intron (ENST00000526683.6/22827, intron 2 of 11)	8	143816344	143829352	13009	2	22827	5522	ENSG00000179950	PUF60	poly(U) binding splicing factor 60
chr10	18257927	18258427	18258402	rs2482107	Intron (ENST00000324631.13/783, intron 2 of 13)	10	18140424	18543557	403134	1	783	117503	ENSG00000165995	CACNB2	calcium voltage-gated channel auxiliary subunit beta 2
chr10	18257927	18258427	18258402	rs2482107	Intron (ENST00000324631.13/783, intron 2 of 13)	10	18140424	18543557	403134	1	783	117503	ENSG00000165995	CACNB2	calcium voltage-gated channel auxiliary subunit beta 2
chr10	18257927	18258427	18258402	rs2482107	Intron (ENST00000324631.13/783, intron 2 of 13)	10	18140424	18543557	403134	1	783	117503	ENSG00000165995	CACNB2	calcium voltage-gated channel auxiliary subunit beta 2
chr10	102627542	102628042	102627978	rs10786700	Intron (ENST00000369902.8/51684, intron 11 of 11)	10	102644479	102658318	13840	1	81603	-16437	ENSG00000171206	TRIM8	tripartite motif containing 8
chr10	102627542	102628042	102627978	rs10786700	Intron (ENST00000369902.8/51684, intron 11 of 11)	10	102644479	102658318	13840	1	81603	-16437	ENSG00000171206	TRIM8	tripartite motif containing 8
chr10	102627542	102628042	102627978	rs10786700	Intron (ENST00000369902.8/51684, intron 11 of 11)	10	102644479	102658318	13840	1	81603	-16437	ENSG00000171206	TRIM8	tripartite motif containing 8
chr10	102917935	102918435	102918130	rs10883801	Promoter	10	102898649	102918335	19687	2	107984265	0	ENSG00000286575	LOC107984265	uncharacterized LOC107984265
chr10	103192466	103192966	103192742	rs79780963	Intron (ENST00000675164.1/22978, intron 2 of 19)	10	103245887	103248016	2130	1	729020	-52921	ENSG00000235376	RPEL1	ribulose-5-phosphate-3-epimerase like 1
chr11	45859571	45860071	45859998	rs11038697	Intron (ENST00000417225.6/1408, intron 3 of 11)	11	45847118	45883248	36131	1	1408	12453	ENSG00000121671	CRY2	cryptochrome circadian regulator 2
chr11	45900832	45901332	45901139	rs3789023	Intron (ENST00000241014.6/9479, intron 3 of 11)	11	45906534	45907271	738	2	143678	5939	ENSG00000234776	C11orf94	chromosome 11 open reading frame 94
chr11	45900832	45901332	45901139	rs3789023	Intron (ENST00000241014.6/9479, intron 3 of 11)	11	45906534	45907271	738	2	143678	5939	ENSG00000234776	C11orf94	chromosome 11 open reading frame 94
chr11	45900832	45901332	45901139	rs3789023	Intron (ENST00000241014.6/9479, intron 3 of 11)	11	45906534	45907271	738	2	143678	5939	ENSG00000234776	C11orf94	chromosome 11 open reading frame 94
chr11	45900832	45901332	45901139	rs3789023	Intron (ENST00000241014.6/9479, intron 3 of 11)	11	45906534	45907271	738	2	143678	5939	ENSG00000234776	C11orf94	chromosome 11 open reading frame 94
chr11	45900832	45901332	45901139	rs3789023	Intron (ENST00000241014.6/9479, intron 3 of 11)	11	45906534	45907271	738	2	143678	5939	ENSG00000234776	C11orf94	chromosome 11 open reading frame 94
chr11	45900832	45901332	45901139	rs3789023	Intron (ENST00000241014.6/9479, intron 3 of 11)	11	45906534	45907271	738	2	143678	5939	ENSG00000234776	C11orf94	chromosome 11 open reading frame 94
