seqnames	start	end	width	strand	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr5	153353276	153353776	501	*	Distal Intergenic	5	152618965	153223543	604579	2	101927134	-129733	ENSG00000249484	LINC01470	long intergenic non-protein coding RNA 1470
chr5	153313797	153314297	501	*	Distal Intergenic	5	152618965	153223543	604579	2	101927134	-90254	ENSG00000249484	LINC01470	long intergenic non-protein coding RNA 1470
chr6	68958301	68958801	501	*	Intron (ENST00000370598.6/577, intron 8 of 31)	6	68635282	69389506	754225	1	577	323019	ENSG00000135298	ADGRB3	adhesion G protein-coupled receptor B3
chr6	96015625	96016125	501	*	Promoter	6	96015974	96215612	199639	1	10690	0	ENSG00000172461	FUT9	fucosyltransferase 9
chr6	96017791	96018291	501	*	Intron (ENST00000302103.6/10690, intron 1 of 2)	6	96015974	96215612	199639	1	10690	1817	ENSG00000172461	FUT9	fucosyltransferase 9
chr6	164694511	164695011	501	*	Distal Intergenic	6	164791288	164827683	36396	2	105378111	132672	NA	MEAT6	melanoma-associated transcript 6
chr6	164847387	164847887	501	*	Distal Intergenic	6	164791288	164827683	36396	2	105378111	-19704	NA	MEAT6	melanoma-associated transcript 6
chr6	164847387	164847887	501	*	Distal Intergenic	6	164791288	164827683	36396	2	105378111	-19704	NA	MEAT6	melanoma-associated transcript 6
chr7	1948278	1948778	501	*	Intron (ENST00000265854.11/8379, intron 14 of 16)	7	1844180	1844253	74	2	100616160	-104025	ENSG00000265089	MIR4655	microRNA 4655
chr7	71286264	71286764	501	*	Intron (ENST00000333538.10/64409, intron 1 of 10)	7	71307674	71307768	95	1	100500920	-20910	ENSG00000283278	MIR3914-2	microRNA 3914-2
chr7	72335283	72335783	501	*	Intron (ENST00000329008.9/83698, intron 1 of 5)	7	71779491	72447151	667661	2	83698	111368	ENSG00000183166	CALN1	calneuron 1
chr7	72337150	72337650	501	*	5' UTR	7	71779491	72447151	667661	2	83698	109501	ENSG00000183166	CALN1	calneuron 1
chr7	72337150	72337650	501	*	5' UTR	7	71779491	72447151	667661	2	83698	109501	ENSG00000183166	CALN1	calneuron 1
chr7	105012874	105013374	501	*	Promoter	7	105014190	105115019	100830	1	55904	-816	ENSG00000005483	KMT2E	lysine methyltransferase 2E (inactive)
chr7	105013413	105013913	501	*	Promoter	7	105014190	105115019	100830	1	55904	-277	ENSG00000005483	KMT2E	lysine methyltransferase 2E (inactive)
chr7	127534742	127535242	501	*	Distal Intergenic	7	127588386	127591700	3315	1	381	-53144	ENSG00000004059	ARF5	ADP ribosylation factor 5
chr7	127536048	127536548	501	*	Distal Intergenic	7	127588386	127591700	3315	1	381	-51838	ENSG00000004059	ARF5	ADP ribosylation factor 5
chr7	128018397	128018897	501	*	Intron (ENST00000354725.8/27044, intron 16 of 23)	7	128027071	128032107	5037	2	64101	13210	ENSG00000128594	LRRC4	leucine rich repeat containing 4
chr7	128041936	128042436	501	*	Exon (ENST00000470463.1/27044, exon 1 of 4)	7	128027071	128032107	5037	2	64101	-9829	ENSG00000128594	LRRC4	leucine rich repeat containing 4
chr7	128042587	128043087	501	*	Intron (ENST00000354725.8/27044, intron 16 of 23)	7	128027071	128032107	5037	2	64101	-10480	ENSG00000128594	LRRC4	leucine rich repeat containing 4
chr7	128059976	128060476	501	*	Intron (ENST00000354725.8/27044, intron 16 of 23)	7	128081861	128081960	100	1	693178	-21385	ENSG00000207588	MIR593	microRNA 593
chr7	128066829	128067329	501	*	Intron (ENST00000354725.8/27044, intron 16 of 23)	7	128081861	128081960	100	1	693178	-14532	ENSG00000207588	MIR593	microRNA 593
chr7	128076161	128076661	501	*	Intron (ENST00000354725.8/27044, intron 17 of 23)	7	128081861	128081960	100	1	693178	-5200	ENSG00000207588	MIR593	microRNA 593
chr7	128018397	128018897	501	*	Intron (ENST00000354725.8/27044, intron 16 of 23)	7	128027071	128032107	5037	2	64101	13210	ENSG00000128594	LRRC4	leucine rich repeat containing 4
chr7	128027612	128028112	501	*	3' UTR	7	128027071	128032107	5037	2	64101	3995	ENSG00000128594	LRRC4	leucine rich repeat containing 4
chr7	128029927	128030427	501	*	5' UTR	7	128027071	128032107	5037	2	64101	1680	ENSG00000128594	LRRC4	leucine rich repeat containing 4
chr7	128059976	128060476	501	*	Intron (ENST00000354725.8/27044, intron 16 of 23)	7	128081861	128081960	100	1	693178	-21385	ENSG00000207588	MIR593	microRNA 593
chr7	128077548	128078048	501	*	Intron (ENST00000354725.8/27044, intron 17 of 23)	7	128081861	128081960	100	1	693178	-3813	ENSG00000207588	MIR593	microRNA 593
chr7	128081805	128082305	501	*	Promoter	7	128081861	128081960	100	1	693178	0	ENSG00000207588	MIR593	microRNA 593
chr7	128082599	128083099	501	*	Intron (ENST00000354725.8/27044, intron 18 of 23)	7	128081861	128081960	100	1	693178	738	ENSG00000207588	MIR593	microRNA 593
chr7	128092252	128092752	501	*	3' UTR	7	128081861	128081960	100	1	693178	10391	ENSG00000207588	MIR593	microRNA 593
chr7	128092824	128093324	501	*	Downstream (<=300bp)	7	128081861	128081960	100	1	693178	10963	ENSG00000207588	MIR593	microRNA 593
chr7	128093521	128094021	501	*	Distal Intergenic	7	128081861	128081960	100	1	693178	11660	ENSG00000207588	MIR593	microRNA 593
chr7	128102419	128102919	501	*	Distal Intergenic	7	128081861	128081960	100	1	693178	20558	ENSG00000207588	MIR593	microRNA 593
chr7	128104004	128104504	501	*	Distal Intergenic	7	128081861	128081960	100	1	693178	22143	ENSG00000207588	MIR593	microRNA 593
chr7	128105078	128105578	501	*	Distal Intergenic	7	128081861	128081960	100	1	693178	23217	ENSG00000207588	MIR593	microRNA 593
chr7	128076161	128076661	501	*	Intron (ENST00000354725.8/27044, intron 17 of 23)	7	128081861	128081960	100	1	693178	-5200	ENSG00000207588	MIR593	microRNA 593
chr7	128059976	128060476	501	*	Intron (ENST00000354725.8/27044, intron 16 of 23)	7	128081861	128081960	100	1	693178	-21385	ENSG00000207588	MIR593	microRNA 593
chr7	128066829	128067329	501	*	Intron (ENST00000354725.8/27044, intron 16 of 23)	7	128081861	128081960	100	1	693178	-14532	ENSG00000207588	MIR593	microRNA 593
chr7	128076911	128077411	501	*	Intron (ENST00000354725.8/27044, intron 17 of 23)	7	128081861	128081960	100	1	693178	-4450	ENSG00000207588	MIR593	microRNA 593
chr7	128082599	128083099	501	*	Intron (ENST00000354725.8/27044, intron 18 of 23)	7	128081861	128081960	100	1	693178	738	ENSG00000207588	MIR593	microRNA 593
chr7	128092824	128093324	501	*	Downstream (<=300bp)	7	128081861	128081960	100	1	693178	10963	ENSG00000207588	MIR593	microRNA 593
chr7	128093521	128094021	501	*	Distal Intergenic	7	128081861	128081960	100	1	693178	11660	ENSG00000207588	MIR593	microRNA 593
chr7	128102419	128102919	501	*	Distal Intergenic	7	128081861	128081960	100	1	693178	20558	ENSG00000207588	MIR593	microRNA 593
chr7	128105078	128105578	501	*	Distal Intergenic	7	128081861	128081960	100	1	693178	23217	ENSG00000207588	MIR593	microRNA 593
chr7	128066829	128067329	501	*	Intron (ENST00000354725.8/27044, intron 16 of 23)	7	128081861	128081960	100	1	693178	-14532	ENSG00000207588	MIR593	microRNA 593
chr7	128077548	128078048	501	*	Intron (ENST00000354725.8/27044, intron 17 of 23)	7	128081861	128081960	100	1	693178	-3813	ENSG00000207588	MIR593	microRNA 593
chr7	128082599	128083099	501	*	Intron (ENST00000354725.8/27044, intron 18 of 23)	7	128081861	128081960	100	1	693178	738	ENSG00000207588	MIR593	microRNA 593
chr7	128092824	128093324	501	*	Downstream (<=300bp)	7	128081861	128081960	100	1	693178	10963	ENSG00000207588	MIR593	microRNA 593
chr7	128093521	128094021	501	*	Distal Intergenic	7	128081861	128081960	100	1	693178	11660	ENSG00000207588	MIR593	microRNA 593
chr7	128104004	128104504	501	*	Distal Intergenic	7	128081861	128081960	100	1	693178	22143	ENSG00000207588	MIR593	microRNA 593
chr7	128105078	128105578	501	*	Distal Intergenic	7	128081861	128081960	100	1	693178	23217	ENSG00000207588	MIR593	microRNA 593
chr7	128066829	128067329	501	*	Intron (ENST00000354725.8/27044, intron 16 of 23)	7	128081861	128081960	100	1	693178	-14532	ENSG00000207588	MIR593	microRNA 593
chr7	128077548	128078048	501	*	Intron (ENST00000354725.8/27044, intron 17 of 23)	7	128081861	128081960	100	1	693178	-3813	ENSG00000207588	MIR593	microRNA 593
chr7	128082599	128083099	501	*	Intron (ENST00000354725.8/27044, intron 18 of 23)	7	128081861	128081960	100	1	693178	738	ENSG00000207588	MIR593	microRNA 593
chr7	128092824	128093324	501	*	Downstream (<=300bp)	7	128081861	128081960	100	1	693178	10963	ENSG00000207588	MIR593	microRNA 593
chr7	128093521	128094021	501	*	Distal Intergenic	7	128081861	128081960	100	1	693178	11660	ENSG00000207588	MIR593	microRNA 593
chr7	128104004	128104504	501	*	Distal Intergenic	7	128081861	128081960	100	1	693178	22143	ENSG00000207588	MIR593	microRNA 593
chr7	128105078	128105578	501	*	Distal Intergenic	7	128081861	128081960	100	1	693178	23217	ENSG00000207588	MIR593	microRNA 593
chr7	128066829	128067329	501	*	Intron (ENST00000354725.8/27044, intron 16 of 23)	7	128081861	128081960	100	1	693178	-14532	ENSG00000207588	MIR593	microRNA 593
chr7	128102419	128102919	501	*	Distal Intergenic	7	128081861	128081960	100	1	693178	20558	ENSG00000207588	MIR593	microRNA 593
chr7	128066829	128067329	501	*	Intron (ENST00000354725.8/27044, intron 16 of 23)	7	128081861	128081960	100	1	693178	-14532	ENSG00000207588	MIR593	microRNA 593
chr7	128077548	128078048	501	*	Intron (ENST00000354725.8/27044, intron 17 of 23)	7	128081861	128081960	100	1	693178	-3813	ENSG00000207588	MIR593	microRNA 593
chr7	128082599	128083099	501	*	Intron (ENST00000354725.8/27044, intron 18 of 23)	7	128081861	128081960	100	1	693178	738	ENSG00000207588	MIR593	microRNA 593
chr7	128092824	128093324	501	*	Downstream (<=300bp)	7	128081861	128081960	100	1	693178	10963	ENSG00000207588	MIR593	microRNA 593
chr7	128093521	128094021	501	*	Distal Intergenic	7	128081861	128081960	100	1	693178	11660	ENSG00000207588	MIR593	microRNA 593
chr7	128102419	128102919	501	*	Distal Intergenic	7	128081861	128081960	100	1	693178	20558	ENSG00000207588	MIR593	microRNA 593
chr7	131852067	131852567	501	*	Distal Intergenic	7	131897641	131948953	51313	1	101928782	-45074	ENSG00000224865	LOC101928782	uncharacterized LOC101928782
chr7	131852067	131852567	501	*	Distal Intergenic	7	131897641	131948953	51313	1	101928782	-45074	ENSG00000224865	LOC101928782	uncharacterized LOC101928782
chr7	131852067	131852567	501	*	Distal Intergenic	7	131897641	131948953	51313	1	101928782	-45074	ENSG00000224865	LOC101928782	uncharacterized LOC101928782
chr7	131955691	131956191	501	*	Distal Intergenic	7	131897641	131948953	51313	1	101928782	58050	ENSG00000224865	LOC101928782	uncharacterized LOC101928782
chr7	131955691	131956191	501	*	Distal Intergenic	7	131897641	131948953	51313	1	101928782	58050	ENSG00000224865	LOC101928782	uncharacterized LOC101928782
chr8	27465557	27466057	501	*	Intron (ENST00000407991.3/1135, intron 5 of 6)	8	27459756	27479883	20128	2	1135	13826	ENSG00000120903	CHRNA2	cholinergic receptor nicotinic alpha 2 subunit
chr8	27460146	27460646	501	*	3' UTR	8	27459756	27479883	20128	2	1135	19237	ENSG00000120903	CHRNA2	cholinergic receptor nicotinic alpha 2 subunit
chr8	27462371	27462871	501	*	Intron (ENST00000407991.3/1135, intron 6 of 6)	8	27459756	27479883	20128	2	1135	17012	ENSG00000120903	CHRNA2	cholinergic receptor nicotinic alpha 2 subunit
chr8	27460146	27460646	501	*	3' UTR	8	27459756	27479883	20128	2	1135	19237	ENSG00000120903	CHRNA2	cholinergic receptor nicotinic alpha 2 subunit
chr8	27462371	27462871	501	*	Intron (ENST00000407991.3/1135, intron 6 of 6)	8	27459756	27479883	20128	2	1135	17012	ENSG00000120903	CHRNA2	cholinergic receptor nicotinic alpha 2 subunit
chr8	27460146	27460646	501	*	3' UTR	8	27459756	27479883	20128	2	1135	19237	ENSG00000120903	CHRNA2	cholinergic receptor nicotinic alpha 2 subunit
chr8	27462371	27462871	501	*	Intron (ENST00000407991.3/1135, intron 6 of 6)	8	27459756	27479883	20128	2	1135	17012	ENSG00000120903	CHRNA2	cholinergic receptor nicotinic alpha 2 subunit
chr8	27610399	27610899	501	*	Promoter	8	27610601	27610751	151	2	102465508	0	ENSG00000284280	MIR6843	microRNA 6843
chr8	27611541	27612041	501	*	Promoter	8	27610601	27610751	151	2	102465508	-790	ENSG00000284280	MIR6843	microRNA 6843
chr8	27612583	27613083	501	*	Intron (ENST00000316403.15/1191, intron 1 of 8)	8	27596917	27614700	17784	2	1191	1617	ENSG00000120885	CLU	clusterin
chr8	27614582	27615082	501	*	Promoter	8	27596917	27614700	17784	2	1191	0	ENSG00000120885	CLU	clusterin
chr8	33805662	33806162	501	*	Intron (ENST00000523063.5/ENST00000523063.5, intron 3 of 5)	8	33591330	33600023	8694	2	78986	-205639	ENSG00000133878	DUSP26	dual specificity phosphatase 26
chr8	33805103	33805603	501	*	Exon (ENST00000517292.2/ENST00000517292.2, exon 3 of 3)	8	33591330	33600023	8694	2	78986	-205080	ENSG00000133878	DUSP26	dual specificity phosphatase 26
chr8	33812561	33813061	501	*	Intron (ENST00000523063.5/ENST00000523063.5, intron 3 of 5)	8	33591330	33600023	8694	2	78986	-212538	ENSG00000133878	DUSP26	dual specificity phosphatase 26
chr8	33805662	33806162	501	*	Intron (ENST00000523063.5/ENST00000523063.5, intron 3 of 5)	8	33591330	33600023	8694	2	78986	-205639	ENSG00000133878	DUSP26	dual specificity phosphatase 26
chr8	33811919	33812419	501	*	Intron (ENST00000523063.5/ENST00000523063.5, intron 3 of 5)	8	33591330	33600023	8694	2	78986	-211896	ENSG00000133878	DUSP26	dual specificity phosphatase 26
chr8	38382762	38383262	501	*	Promoter	8	38269704	38382272	112569	2	54904	-490	ENSG00000147548	NSD3	nuclear receptor binding SET domain protein 3
chr8	38386196	38386696	501	*	Promoter	8	38386207	38409527	23321	1	137994	0	ENSG00000165046	LETM2	leucine zipper and EF-hand containing transmembrane protein 2
chr8	38382085	38382585	501	*	Promoter	8	38269704	38382272	112569	2	54904	0	ENSG00000147548	NSD3	nuclear receptor binding SET domain protein 3
chr8	38382085	38382585	501	*	Promoter	8	38269704	38382272	112569	2	54904	0	ENSG00000147548	NSD3	nuclear receptor binding SET domain protein 3
chr8	38382085	38382585	501	*	Promoter	8	38269704	38382272	112569	2	54904	0	ENSG00000147548	NSD3	nuclear receptor binding SET domain protein 3
chr8	38430527	38431027	501	*	Exon (ENST00000526570.5/2260, exon 1 of 14)	8	38400215	38468834	68620	2	2260	37807	ENSG00000077782	FGFR1	fibroblast growth factor receptor 1
chr8	38440556	38441056	501	*	Intron (ENST00000649678.1/2260, intron 3 of 21)	8	38400215	38468834	68620	2	2260	27778	ENSG00000077782	FGFR1	fibroblast growth factor receptor 1
chr8	38449745	38450245	501	*	Intron (ENST00000649678.1/2260, intron 3 of 21)	8	38400215	38468834	68620	2	2260	18589	ENSG00000077782	FGFR1	fibroblast growth factor receptor 1
chr8	38459075	38459575	501	*	Intron (ENST00000649678.1/2260, intron 1 of 21)	8	38400215	38468834	68620	2	2260	9259	ENSG00000077782	FGFR1	fibroblast growth factor receptor 1
chr8	59837040	59837540	501	*	Distal Intergenic	8	60185412	60281400	95989	2	767	443860	ENSG00000178538	CA8	carbonic anhydrase 8
chr8	64377581	64378081	501	*	Exon (ENST00000665390.1/100130155, exon 2 of 4)	8	64379149	64379257	109	1	406908	-1068	ENSG00000207816	MIR124-2	microRNA 124-2
chr8	64369891	64370391	501	*	Promoter	8	63687179	64369176	681998	2	102724623	-715	ENSG00000253554	LINC01414	long intergenic non-protein coding RNA 1414
chr8	64380484	64380984	501	*	Intron (ENST00000665390.1/100130155, intron 3 of 3)	8	64379149	64379257	109	1	406908	1335	ENSG00000207816	MIR124-2	microRNA 124-2
chr8	64369891	64370391	501	*	Promoter	8	63687179	64369176	681998	2	102724623	-715	ENSG00000253554	LINC01414	long intergenic non-protein coding RNA 1414
chr8	64371749	64372249	501	*	Promoter	8	64373151	64383787	10637	1	100130155	-902	ENSG00000254377	MIR124-2HG	MIR124-2 host gene
chr8	64377581	64378081	501	*	Exon (ENST00000665390.1/100130155, exon 2 of 4)	8	64379149	64379257	109	1	406908	-1068	ENSG00000207816	MIR124-2	microRNA 124-2
chr8	64379734	64380234	501	*	Exon (ENST00000665390.1/100130155, exon 3 of 4)	8	64379149	64379257	109	1	406908	585	ENSG00000207816	MIR124-2	microRNA 124-2
chr8	64385780	64386280	501	*	Distal Intergenic	8	64379149	64379257	109	1	406908	6631	ENSG00000207816	MIR124-2	microRNA 124-2
chr8	64369891	64370391	501	*	Promoter	8	63687179	64369176	681998	2	102724623	-715	ENSG00000253554	LINC01414	long intergenic non-protein coding RNA 1414
chr8	64371749	64372249	501	*	Promoter	8	64373151	64383787	10637	1	100130155	-902	ENSG00000254377	MIR124-2HG	MIR124-2 host gene
chr8	64377581	64378081	501	*	Exon (ENST00000665390.1/100130155, exon 2 of 4)	8	64379149	64379257	109	1	406908	-1068	ENSG00000207816	MIR124-2	microRNA 124-2
chr8	64379734	64380234	501	*	Exon (ENST00000665390.1/100130155, exon 3 of 4)	8	64379149	64379257	109	1	406908	585	ENSG00000207816	MIR124-2	microRNA 124-2
chr8	64385780	64386280	501	*	Distal Intergenic	8	64379149	64379257	109	1	406908	6631	ENSG00000207816	MIR124-2	microRNA 124-2
chr8	64352934	64353434	501	*	Intron (ENST00000523191.5/102724623, intron 1 of 5)	8	63687179	64369176	681998	2	102724623	15742	ENSG00000253554	LINC01414	long intergenic non-protein coding RNA 1414
chr8	64372921	64373421	501	*	Promoter	8	64373151	64383787	10637	1	100130155	0	ENSG00000254377	MIR124-2HG	MIR124-2 host gene
chr8	64386537	64387037	501	*	Distal Intergenic	8	64379149	64379257	109	1	406908	7388	ENSG00000207816	MIR124-2	microRNA 124-2
chr8	143786690	143787190	501	*	Intron (ENST00000527139.7/642574, intron 7 of 13)	8	143758153	143771870	13718	2	105375800	-14820	NA	LOC105375800	SREBF pathway regulator in golgi 1 pseudogene
chr8	143800915	143801415	501	*	Intron (ENST00000320476.7/23513, intron 24 of 35)	8	143812957	143813042	86	2	100126338	11627	ENSG00000284224	MIR937	microRNA 937
chr8	143814312	143814812	501	*	Intron (ENST00000320476.7/23513, intron 1 of 35)	8	143790920	143815773	24854	2	23513	961	ENSG00000180900	SCRIB	scribble planar cell polarity protein
chr8	143822661	143823161	501	*	Exon (ENST00000524570.5/22827, exon 1 of 10)	8	143816344	143829352	13009	2	22827	6191	ENSG00000179950	PUF60	poly(U) binding splicing factor 60
chr8	143823992	143824492	501	*	5' UTR	8	143816344	143829352	13009	2	22827	4860	ENSG00000179950	PUF60	poly(U) binding splicing factor 60
chr10	18209071	18209571	501	*	Intron (ENST00000324631.13/783, intron 2 of 13)	10	18140424	18543557	403134	1	783	68647	ENSG00000165995	CACNB2	calcium voltage-gated channel auxiliary subunit beta 2
chr10	18231456	18231956	501	*	Intron (ENST00000324631.13/783, intron 2 of 13)	10	18140424	18543557	403134	1	783	91032	ENSG00000165995	CACNB2	calcium voltage-gated channel auxiliary subunit beta 2
chr10	18244177	18244677	501	*	Intron (ENST00000324631.13/783, intron 2 of 13)	10	18140424	18543557	403134	1	783	103753	ENSG00000165995	CACNB2	calcium voltage-gated channel auxiliary subunit beta 2
chr10	102619254	102619754	501	*	3' UTR	10	102644479	102658318	13840	1	81603	-24725	ENSG00000171206	TRIM8	tripartite motif containing 8
chr10	102620471	102620971	501	*	Intron (ENST00000369902.8/51684, intron 10 of 11)	10	102644479	102658318	13840	1	81603	-23508	ENSG00000171206	TRIM8	tripartite motif containing 8
chr10	102632556	102633056	501	*	3' UTR	10	102644479	102658318	13840	1	81603	-11423	ENSG00000171206	TRIM8	tripartite motif containing 8
chr10	102917386	102917886	501	*	Promoter	10	102918294	103090222	171929	1	54805	-408	ENSG00000148842	CNNM2	cyclin and CBS domain divalent metal cation transport mediator 2
chr10	103193048	103193548	501	*	5' UTR	10	103245887	103248016	2130	1	729020	-52339	ENSG00000235376	RPEL1	ribulose-5-phosphate-3-epimerase like 1
chr11	45816602	45817102	501	*	Intron (ENST00000534128.1/ENST00000534128.1, intron 1 of 2)	11	45804072	45813016	8945	1	55343	12530	ENSG00000181830	SLC35C1	solute carrier family 35 member C1
chr11	45858060	45858560	501	*	Exon (ENST00000533779.1/1408, exon 1 of 4)	11	45847118	45883248	36131	1	1408	10942	ENSG00000121671	CRY2	cryptochrome circadian regulator 2
chr11	45872658	45873158	501	*	Intron (ENST00000417225.6/1408, intron 11 of 11)	11	45885651	45906465	20815	1	9479	-12493	ENSG00000121653	MAPK8IP1	mitogen-activated protein kinase 8 interacting protein 1
chr11	45899057	45899557	501	*	Intron (ENST00000241014.6/9479, intron 2 of 11)	11	45906534	45907271	738	2	143678	7714	ENSG00000234776	C11orf94	chromosome 11 open reading frame 94
chr11	45899712	45900212	501	*	Exon (ENST00000241014.6/9479, exon 3 of 12)	11	45906534	45907271	738	2	143678	7059	ENSG00000234776	C11orf94	chromosome 11 open reading frame 94
chr11	45908180	45908680	501	*	Promoter	11	45906534	45907271	738	2	143678	-909	ENSG00000234776	C11orf94	chromosome 11 open reading frame 94
chr11	45948265	45948765	501	*	Intron (ENST00000676320.1/51317, intron 14 of 18)	11	45921621	45929096	7476	1	120071	26644	ENSG00000165905	LARGE2	LARGE xylosyl- and glucuronyltransferase 2
chr11	45994221	45994721	501	*	Intron (ENST00000676320.1/51317, intron 6 of 18)	11	45921621	45929096	7476	1	120071	72600	ENSG00000165905	LARGE2	LARGE xylosyl- and glucuronyltransferase 2
chr11	46121885	46122385	501	*	Promoter	11	45929319	46121454	192136	2	51317	-431	ENSG00000135365	PHF21A	PHD finger protein 21A
chr11	46332407	46332907	501	*	Promoter	11	46332905	46380554	47650	1	8525	0	ENSG00000149091	DGKZ	diacylglycerol kinase zeta
chr11	46444215	46444715	501	*	Intron (ENST00000314845.7/55626, intron 12 of 18)	11	46451807	46451887	81	1	100422825	-7092	ENSG00000283497	MIR3160-2	microRNA 3160-2
chr11	46456622	46457122	501	*	Intron (ENST00000314845.7/55626, intron 12 of 18)	11	46451805	46451889	85	2	100422827	-4733	ENSG00000265014	MIR3160-1	microRNA 3160-1
chr11	47257594	47258094	501	*	5' UTR	11	47239302	47248906	9605	2	53	-8688	ENSG00000134575	ACP2	acid phosphatase 2, lysosomal
chr11	47552981	47553481	501	*	5' UTR	11	47565336	47584562	19227	1	4722	-11855	ENSG00000213619	NDUFS3	NADH:ubiquinone oxidoreductase core subunit S3
chr11	47519660	47520160	501	*	Intron (ENST00000310513.10/10658, intron 1 of 13)	11	47565336	47584562	19227	1	4722	-45176	ENSG00000213619	NDUFS3	NADH:ubiquinone oxidoreductase core subunit S3
chr11	47532725	47533225	501	*	Intron (ENST00000310513.10/10658, intron 1 of 13)	11	47565336	47584562	19227	1	4722	-32111	ENSG00000213619	NDUFS3	NADH:ubiquinone oxidoreductase core subunit S3
chr11	49225211	49225711	501	*	Distal Intergenic	11	49145092	49208638	63547	2	2346	-16573	ENSG00000086205	FOLH1	folate hydrolase 1
chr11	49225806	49226306	501	*	Distal Intergenic	11	49145092	49208638	63547	2	2346	-17168	ENSG00000086205	FOLH1	folate hydrolase 1
chr11	57638062	57638562	501	*	Exon (ENST00000528466.1/ENST00000528466.1, exon 1 of 2)	11	57641198	57641286	89	1	406919	-2636	ENSG00000208009	MIR130A	microRNA 130a
chr11	57657381	57657881	501	*	5' UTR	11	57645087	57649944	4858	2	219539	-7437	ENSG00000166793	YPEL4	yippee like 4
chr11	57666881	57667381	501	*	Promoter	11	57667747	57701182	33436	1	25921	-366	ENSG00000156599	ZDHHC5	zinc finger DHHC-type palmitoyltransferase 5
chr11	57712135	57712635	501	*	Promoter	11	57712582	57818431	105850	1	100528016	0	ENSG00000288534	TMX2-CTNND1	TMX2-CTNND1 readthrough (NMD candidate)
chr11	57638062	57638562	501	*	Exon (ENST00000528466.1/ENST00000528466.1, exon 1 of 2)	11	57641198	57641286	89	1	406919	-2636	ENSG00000208009	MIR130A	microRNA 130a
chr11	57657381	57657881	501	*	5' UTR	11	57645087	57649944	4858	2	219539	-7437	ENSG00000166793	YPEL4	yippee like 4
chr11	57666881	57667381	501	*	Promoter	11	57667747	57701182	33436	1	25921	-366	ENSG00000156599	ZDHHC5	zinc finger DHHC-type palmitoyltransferase 5
chr11	57712135	57712635	501	*	Promoter	11	57712582	57818431	105850	1	100528016	0	ENSG00000288534	TMX2-CTNND1	TMX2-CTNND1 readthrough (NMD candidate)
chr11	57712135	57712635	501	*	Promoter	11	57712582	57818431	105850	1	100528016	0	ENSG00000288534	TMX2-CTNND1	TMX2-CTNND1 readthrough (NMD candidate)
chr11	57735429	57735929	501	*	Intron (ENST00000673781.1/100528016, intron 1 of 18)	11	57741250	57743550	2301	1	280636	-5321	ENSG00000211450	SELENOH	selenoprotein H
chr11	57761534	57762034	501	*	5' UTR	11	57753243	57819546	66304	1	1500	8291	ENSG00000198561	CTNND1	catenin delta 1
chr11	57778559	57779059	501	*	Intron (ENST00000673781.1/100528016, intron 2 of 18)	11	57753243	57819546	66304	1	1500	25316	ENSG00000198561	CTNND1	catenin delta 1
chr11	112961072	112961572	501	*	Promoter	11	112961247	113278436	317190	1	4684	0	ENSG00000149294	NCAM1	neural cell adhesion molecule 1
chr11	113014642	113015142	501	*	Intron (ENST00000621518.4/4684, intron 2 of 19)	11	112959279	112963460	4182	2	101928847	-51182	ENSG00000247416	LOC101928847	uncharacterized LOC101928847
chr11	113564357	113564857	501	*	Distal Intergenic	11	113409605	113475691	66087	2	1813	-88666	ENSG00000149295	DRD2	dopamine receptor D2
chr11	113568405	113568905	501	*	Distal Intergenic	11	113409605	113475691	66087	2	1813	-92714	ENSG00000149295	DRD2	dopamine receptor D2
chr11	124799566	124800066	501	*	Promoter	11	124800424	124834487	34064	1	100507283	-358	ENSG00000245498	LOC100507283	uncharacterized LOC100507283
chr11	130949801	130950301	501	*	Distal Intergenic	11	130866250	130916479	50230	2	399979	-33322	ENSG00000120451	SNX19	sorting nexin 19
chr11	130954659	130955159	501	*	Distal Intergenic	11	130866250	130916479	50230	2	399979	-38180	ENSG00000120451	SNX19	sorting nexin 19
chr11	130993958	130994458	501	*	Distal Intergenic	11	130866250	130916479	50230	2	399979	-77479	ENSG00000120451	SNX19	sorting nexin 19
chr11	133942627	133943127	501	*	Intron (ENST00000533871.8/22997, intron 3 of 19)	11	133896438	133956968	60531	2	22997	13841	ENSG00000080854	IGSF9B	immunoglobulin superfamily member 9B
chr11	133946664	133947164	501	*	Intron (ENST00000533871.8/22997, intron 1 of 19)	11	133896438	133956968	60531	2	22997	9804	ENSG00000080854	IGSF9B	immunoglobulin superfamily member 9B
chr11	133942627	133943127	501	*	Intron (ENST00000533871.8/22997, intron 3 of 19)	11	133896438	133956968	60531	2	22997	13841	ENSG00000080854	IGSF9B	immunoglobulin superfamily member 9B
chr11	133946664	133947164	501	*	Intron (ENST00000533871.8/22997, intron 1 of 19)	11	133896438	133956968	60531	2	22997	9804	ENSG00000080854	IGSF9B	immunoglobulin superfamily member 9B
chr11	133946664	133947164	501	*	Intron (ENST00000533871.8/22997, intron 1 of 19)	11	133896438	133956968	60531	2	22997	9804	ENSG00000080854	IGSF9B	immunoglobulin superfamily member 9B
chr11	134031980	134032480	501	*	Promoter	11	134032216	134067936	35721	1	100128239	0	ENSG00000204241	LINC02731	long intergenic non-protein coding RNA 2731
