seqnames	start	end	hg38_base_position	rsid	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr5	152816823	152817323	152817151	rs72801007	Intron (ENST00000522300.5/101927134, intron 3 of 4)	5	152391546	152433368	41823	2	56923	-383455	ENSG00000132911	NMUR2	neuromedin U receptor 2
chr5	152816823	152817323	152817151	rs72801007	Intron (ENST00000522300.5/101927134, intron 3 of 4)	5	152391546	152433368	41823	2	56923	-383455	ENSG00000132911	NMUR2	neuromedin U receptor 2
chr5	152986230	152986730	152986390	rs56395246	Intron (ENST00000503048.1/101927134, intron 2 of 3)	5	152618965	153223543	604579	2	101927134	236813	ENSG00000249484	LINC01470	long intergenic non-protein coding RNA 1470
chr5	152986230	152986730	152986390	rs56395246	Intron (ENST00000503048.1/101927134, intron 2 of 3)	5	152618965	153223543	604579	2	101927134	236813	ENSG00000249484	LINC01470	long intergenic non-protein coding RNA 1470
chr5	152986230	152986730	152986390	rs56395246	Intron (ENST00000503048.1/101927134, intron 2 of 3)	5	152618965	153223543	604579	2	101927134	236813	ENSG00000249484	LINC01470	long intergenic non-protein coding RNA 1470
chr5	152986230	152986730	152986392	rs56369204	Intron (ENST00000503048.1/101927134, intron 2 of 3)	5	152618965	153223543	604579	2	101927134	236813	ENSG00000249484	LINC01470	long intergenic non-protein coding RNA 1470
chr5	152986230	152986730	152986392	rs56369204	Intron (ENST00000503048.1/101927134, intron 2 of 3)	5	152618965	153223543	604579	2	101927134	236813	ENSG00000249484	LINC01470	long intergenic non-protein coding RNA 1470
chr5	152986230	152986730	152986392	rs56369204	Intron (ENST00000503048.1/101927134, intron 2 of 3)	5	152618965	153223543	604579	2	101927134	236813	ENSG00000249484	LINC01470	long intergenic non-protein coding RNA 1470
chr5	152994215	152994715	152994461	rs2118788	Intron (ENST00000503048.1/101927134, intron 2 of 3)	5	152618965	153223543	604579	2	101927134	228828	ENSG00000249484	LINC01470	long intergenic non-protein coding RNA 1470
chr5	152994215	152994715	152994697	rs6877355	Intron (ENST00000503048.1/101927134, intron 2 of 3)	5	152618965	153223543	604579	2	101927134	228828	ENSG00000249484	LINC01470	long intergenic non-protein coding RNA 1470
chr5	153459268	153459768	153459661	rs2195451	Distal Intergenic	5	153489615	153813869	324255	1	2890	-29847	ENSG00000155511	GRIA1	glutamate ionotropic receptor AMPA type subunit 1
chr5	153491300	153491800	153491449	rs2195450	5' UTR	5	153489615	153813869	324255	1	2890	1685	ENSG00000155511	GRIA1	glutamate ionotropic receptor AMPA type subunit 1
chr5	153491300	153491800	153491449	rs2195450	5' UTR	5	153489615	153813869	324255	1	2890	1685	ENSG00000155511	GRIA1	glutamate ionotropic receptor AMPA type subunit 1
chr5	153491300	153491800	153491624	rs472792	5' UTR	5	153489615	153813869	324255	1	2890	1685	ENSG00000155511	GRIA1	glutamate ionotropic receptor AMPA type subunit 1
chr5	153491300	153491800	153491624	rs472792	5' UTR	5	153489615	153813869	324255	1	2890	1685	ENSG00000155511	GRIA1	glutamate ionotropic receptor AMPA type subunit 1
chr5	153493235	153493735	153493420	rs524610	Intron (ENST00000481559.6/2890, intron 1 of 10)	5	153489615	153813869	324255	1	2890	3620	ENSG00000155511	GRIA1	glutamate ionotropic receptor AMPA type subunit 1
chr6	69279070	69279570	69279521	rs9454725	Intron (ENST00000370598.6/577, intron 20 of 31)	6	69866556	70212468	345913	1	1310	-586986	ENSG00000082293	COL19A1	collagen type XIX alpha 1 chain
chr6	69279070	69279570	69279521	rs9454725	Intron (ENST00000370598.6/577, intron 20 of 31)	6	69866556	70212468	345913	1	1310	-586986	ENSG00000082293	COL19A1	collagen type XIX alpha 1 chain
chr6	69331909	69332409	69332153	rs17748715	Intron (ENST00000370598.6/577, intron 23 of 31)	6	69866556	70212468	345913	1	1310	-534147	ENSG00000082293	COL19A1	collagen type XIX alpha 1 chain
chr6	69331909	69332409	69332153	rs17748715	Intron (ENST00000370598.6/577, intron 23 of 31)	6	69866556	70212468	345913	1	1310	-534147	ENSG00000082293	COL19A1	collagen type XIX alpha 1 chain
chr6	96016323	96016823	96016752	rs76593596	Intron (ENST00000302103.6/10690, intron 1 of 2)	6	96015974	96215612	199639	1	10690	349	ENSG00000172461	FUT9	fucosyltransferase 9
chr6	146423449	146423949	146423688	rs2300628	Intron (ENST00000492807.6/2911, intron 8 of 9)	6	146543833	146554953	11121	1	10981	-119884	ENSG00000118508	RAB32	RAB32, member RAS oncogene family
chr6	164554890	164555390	164555139	rs9459138	Distal Intergenic	6	164791288	164827683	36396	2	105378111	272293	NA	MEAT6	melanoma-associated transcript 6
chr6	164660743	164661243	164660964	rs59034682	Distal Intergenic	6	164791288	164827683	36396	2	105378111	166440	NA	MEAT6	melanoma-associated transcript 6
chr6	164690658	164691158	164690739	rs9356243	Distal Intergenic	6	164791288	164827683	36396	2	105378111	136525	NA	MEAT6	melanoma-associated transcript 6
chr6	164690658	164691158	164691116	rs74885315	Distal Intergenic	6	164791288	164827683	36396	2	105378111	136525	NA	MEAT6	melanoma-associated transcript 6
chr6	164692756	164693256	164692947	rs9459177	Distal Intergenic	6	164791288	164827683	36396	2	105378111	134427	NA	MEAT6	melanoma-associated transcript 6
chr6	164693848	164694348	164693974	rs903791	Distal Intergenic	6	164791288	164827683	36396	2	105378111	133335	NA	MEAT6	melanoma-associated transcript 6
chr6	164693848	164694348	164693974	rs903791	Distal Intergenic	6	164791288	164827683	36396	2	105378111	133335	NA	MEAT6	melanoma-associated transcript 6
chr6	164693848	164694348	164693974	rs903791	Distal Intergenic	6	164791288	164827683	36396	2	105378111	133335	NA	MEAT6	melanoma-associated transcript 6
chr7	71308047	71308547	71308285	rs10238960	Promoter	7	71307672	71307770	99	2	100500836	-277	ENSG00000265878	MIR3914-1	microRNA 3914-1
chr7	71308047	71308547	71308285	rs10238960	Promoter	7	71307672	71307770	99	2	100500836	-277	ENSG00000265878	MIR3914-1	microRNA 3914-1
chr7	72335946	72336446	72336300	rs2944820	Intron (ENST00000329008.9/83698, intron 1 of 5)	7	71779491	72447151	667661	2	83698	110705	ENSG00000183166	CALN1	calneuron 1
chr7	72335946	72336446	72336300	rs2944820	Intron (ENST00000329008.9/83698, intron 1 of 5)	7	71779491	72447151	667661	2	83698	110705	ENSG00000183166	CALN1	calneuron 1
chr7	72335946	72336446	72336300	rs2944820	Intron (ENST00000329008.9/83698, intron 1 of 5)	7	71779491	72447151	667661	2	83698	110705	ENSG00000183166	CALN1	calneuron 1
chr7	72336537	72337037	72336647	rs2944819	5' UTR	7	71779491	72447151	667661	2	83698	110114	ENSG00000183166	CALN1	calneuron 1
chr7	72336537	72337037	72336647	rs2944819	5' UTR	7	71779491	72447151	667661	2	83698	110114	ENSG00000183166	CALN1	calneuron 1
chr7	72336537	72337037	72336647	rs2944819	5' UTR	7	71779491	72447151	667661	2	83698	110114	ENSG00000183166	CALN1	calneuron 1
chr7	72336537	72337037	72336647	rs2944819	5' UTR	7	71779491	72447151	667661	2	83698	110114	ENSG00000183166	CALN1	calneuron 1
chr7	79789521	79790021	79789657	rs2689810	Intron (ENST00000650351.1/ENST00000650351.1, intron 2 of 5)	7	79768050	80226181	458132	1	2770	21471	ENSG00000127955	GNAI1	G protein subunit alpha i1
chr7	127535525	127536025	127535587	rs7457977	Distal Intergenic	7	127588386	127591700	3315	1	381	-52361	ENSG00000004059	ARF5	ADP ribosylation factor 5
chr7	128031156	128031656	128031458	rs79520962	5' UTR	7	128027071	128032107	5037	2	64101	451	ENSG00000128594	LRRC4	leucine rich repeat containing 4
chr7	128077174	128077674	128077602	rs322831	Intron (ENST00000354725.8/27044, intron 17 of 23)	7	128081861	128081960	100	1	693178	-4187	ENSG00000207588	MIR593	microRNA 593
chr7	128122596	128123096	128122870	rs73239720	Distal Intergenic	7	128081861	128081960	100	1	693178	40735	ENSG00000207588	MIR593	microRNA 593
chr7	131848705	131849205	131849010	rs10264040	Distal Intergenic	7	131897641	131948953	51313	1	101928782	-48436	ENSG00000224865	LOC101928782	uncharacterized LOC101928782
chr7	131848705	131849205	131849010	rs10264040	Distal Intergenic	7	131897641	131948953	51313	1	101928782	-48436	ENSG00000224865	LOC101928782	uncharacterized LOC101928782
chr7	131848705	131849205	131849010	rs10264040	Distal Intergenic	7	131897641	131948953	51313	1	101928782	-48436	ENSG00000224865	LOC101928782	uncharacterized LOC101928782
chr7	131848705	131849205	131849010	rs10264040	Distal Intergenic	7	131897641	131948953	51313	1	101928782	-48436	ENSG00000224865	LOC101928782	uncharacterized LOC101928782
chr7	131848705	131849205	131849057	rs2333896	Distal Intergenic	7	131897641	131948953	51313	1	101928782	-48436	ENSG00000224865	LOC101928782	uncharacterized LOC101928782
chr7	131848705	131849205	131849057	rs2333896	Distal Intergenic	7	131897641	131948953	51313	1	101928782	-48436	ENSG00000224865	LOC101928782	uncharacterized LOC101928782
chr7	131848705	131849205	131849057	rs2333896	Distal Intergenic	7	131897641	131948953	51313	1	101928782	-48436	ENSG00000224865	LOC101928782	uncharacterized LOC101928782
chr7	131848705	131849205	131849057	rs2333896	Distal Intergenic	7	131897641	131948953	51313	1	101928782	-48436	ENSG00000224865	LOC101928782	uncharacterized LOC101928782
chr7	131851546	131852046	131851558	rs79138320	Distal Intergenic	7	131897641	131948953	51313	1	101928782	-45595	ENSG00000224865	LOC101928782	uncharacterized LOC101928782
chr7	131851546	131852046	131851623	rs60398050	Distal Intergenic	7	131897641	131948953	51313	1	101928782	-45595	ENSG00000224865	LOC101928782	uncharacterized LOC101928782
chr7	133575719	133576219	133576071	rs13244007	Intron (ENST00000486013.5/60412, intron 9 of 9)	7	133290881	133290988	108	1	102465139	284838	ENSG00000276137	MIR6133	microRNA 6133
chr7	133575719	133576219	133576071	rs13244007	Intron (ENST00000486013.5/60412, intron 9 of 9)	7	133290881	133290988	108	1	102465139	284838	ENSG00000276137	MIR6133	microRNA 6133
chr7	133575719	133576219	133576071	rs13244007	Intron (ENST00000486013.5/60412, intron 9 of 9)	7	133290881	133290988	108	1	102465139	284838	ENSG00000276137	MIR6133	microRNA 6133
chr7	133575719	133576219	133576071	rs13244007	Intron (ENST00000486013.5/60412, intron 9 of 9)	7	133290881	133290988	108	1	102465139	284838	ENSG00000276137	MIR6133	microRNA 6133
chr7	133575719	133576219	133576071	rs13244007	Intron (ENST00000486013.5/60412, intron 9 of 9)	7	133290881	133290988	108	1	102465139	284838	ENSG00000276137	MIR6133	microRNA 6133
chr7	137400051	137400551	137400504	rs980796	Intron (ENST00000453654.6/9162, intron 30 of 32)	7	137227341	137343774	116434	2	5764	-56277	ENSG00000105894	PTN	pleiotrophin
chr7	137400051	137400551	137400504	rs980796	Intron (ENST00000453654.6/9162, intron 30 of 32)	7	137227341	137343774	116434	2	5764	-56277	ENSG00000105894	PTN	pleiotrophin
chr7	137400051	137400551	137400504	rs980796	Intron (ENST00000453654.6/9162, intron 30 of 32)	7	137227341	137343774	116434	2	5764	-56277	ENSG00000105894	PTN	pleiotrophin
chr7	137400051	137400551	137400504	rs980796	Intron (ENST00000453654.6/9162, intron 30 of 32)	7	137227341	137343774	116434	2	5764	-56277	ENSG00000105894	PTN	pleiotrophin
chr8	27547517	27548017	27547690	rs34319290	Distal Intergenic	8	27490781	27545564	54784	1	2053	56736	ENSG00000120915	EPHX2	epoxide hydrolase 2
chr8	27547517	27548017	27548000	rs76247948	Distal Intergenic	8	27490781	27545564	54784	1	2053	56736	ENSG00000120915	EPHX2	epoxide hydrolase 2
chr8	27603224	27603724	27603578	rs9331926	Intron (ENST00000316403.15/1191, intron 6 of 8)	8	27610601	27610751	151	2	102465508	7027	ENSG00000284280	MIR6843	microRNA 6843
chr8	27603224	27603724	27603578	rs9331926	Intron (ENST00000316403.15/1191, intron 6 of 8)	8	27610601	27610751	151	2	102465508	7027	ENSG00000284280	MIR6843	microRNA 6843
chr8	27603224	27603724	27603578	rs9331926	Intron (ENST00000316403.15/1191, intron 6 of 8)	8	27610601	27610751	151	2	102465508	7027	ENSG00000284280	MIR6843	microRNA 6843
chr8	27611215	27611715	27611345	rs9331888	Promoter	8	27610601	27610751	151	2	102465508	-464	ENSG00000284280	MIR6843	microRNA 6843
chr8	27611215	27611715	27611345	rs9331888	Promoter	8	27610601	27610751	151	2	102465508	-464	ENSG00000284280	MIR6843	microRNA 6843
chr8	27611215	27611715	27611345	rs9331888	Promoter	8	27610601	27610751	151	2	102465508	-464	ENSG00000284280	MIR6843	microRNA 6843
chr8	27611215	27611715	27611345	rs9331888	Promoter	8	27610601	27610751	151	2	102465508	-464	ENSG00000284280	MIR6843	microRNA 6843
chr8	27611215	27611715	27611345	rs9331888	Promoter	8	27610601	27610751	151	2	102465508	-464	ENSG00000284280	MIR6843	microRNA 6843
chr8	27611215	27611715	27611345	rs9331888	Promoter	8	27610601	27610751	151	2	102465508	-464	ENSG00000284280	MIR6843	microRNA 6843
chr8	27611215	27611715	27611345	rs9331888	Promoter	8	27610601	27610751	151	2	102465508	-464	ENSG00000284280	MIR6843	microRNA 6843
chr8	27616952	27617452	27617354	rs77336101	Distal Intergenic	8	27596917	27614700	17784	2	1191	-2252	ENSG00000120885	CLU	clusterin
chr8	27616952	27617452	27617354	rs77336101	Distal Intergenic	8	27596917	27614700	17784	2	1191	-2252	ENSG00000120885	CLU	clusterin
chr8	33554628	33555128	33554915	rs74782031	Intron (ENST00000256257.2/79845, intron 2 of 5)	8	33547754	33567128	19375	2	79845	12000	ENSG00000133874	RNF122	ring finger protein 122
chr8	33554628	33555128	33555124	rs61212882	Intron (ENST00000256257.2/79845, intron 2 of 5)	8	33547754	33567128	19375	2	79845	12000	ENSG00000133874	RNF122	ring finger protein 122
chr8	33805072	33805572	33805366	rs7833512	Exon (ENST00000517292.2/ENST00000517292.2, exon 3 of 3)	8	33591330	33600023	8694	2	78986	-205049	ENSG00000133878	DUSP26	dual specificity phosphatase 26
chr8	33805072	33805572	33805366	rs7833512	Exon (ENST00000517292.2/ENST00000517292.2, exon 3 of 3)	8	33591330	33600023	8694	2	78986	-205049	ENSG00000133878	DUSP26	dual specificity phosphatase 26
chr8	33805072	33805572	33805366	rs7833512	Exon (ENST00000517292.2/ENST00000517292.2, exon 3 of 3)	8	33591330	33600023	8694	2	78986	-205049	ENSG00000133878	DUSP26	dual specificity phosphatase 26
chr8	33805613	33806113	33805863	rs4380889	Intron (ENST00000523063.5/ENST00000523063.5, intron 3 of 5)	8	33591330	33600023	8694	2	78986	-205590	ENSG00000133878	DUSP26	dual specificity phosphatase 26
chr8	33805613	33806113	33805863	rs4380889	Intron (ENST00000523063.5/ENST00000523063.5, intron 3 of 5)	8	33591330	33600023	8694	2	78986	-205590	ENSG00000133878	DUSP26	dual specificity phosphatase 26
chr8	33805613	33806113	33805863	rs4380889	Intron (ENST00000523063.5/ENST00000523063.5, intron 3 of 5)	8	33591330	33600023	8694	2	78986	-205590	ENSG00000133878	DUSP26	dual specificity phosphatase 26
chr8	33805613	33806113	33805863	rs4380889	Intron (ENST00000523063.5/ENST00000523063.5, intron 3 of 5)	8	33591330	33600023	8694	2	78986	-205590	ENSG00000133878	DUSP26	dual specificity phosphatase 26
chr8	33812538	33813038	33812861	rs10954935	Intron (ENST00000523063.5/ENST00000523063.5, intron 3 of 5)	8	33591330	33600023	8694	2	78986	-212515	ENSG00000133878	DUSP26	dual specificity phosphatase 26
chr8	33812538	33813038	33812861	rs10954935	Intron (ENST00000523063.5/ENST00000523063.5, intron 3 of 5)	8	33591330	33600023	8694	2	78986	-212515	ENSG00000133878	DUSP26	dual specificity phosphatase 26
chr8	33812538	33813038	33812861	rs10954935	Intron (ENST00000523063.5/ENST00000523063.5, intron 3 of 5)	8	33591330	33600023	8694	2	78986	-212515	ENSG00000133878	DUSP26	dual specificity phosphatase 26
chr8	33895599	33896099	33895995	rs71512698	Intron (ENST00000523063.5/ENST00000523063.5, intron 3 of 5)	8	33591330	33600023	8694	2	78986	-295576	ENSG00000133878	DUSP26	dual specificity phosphatase 26
chr8	34045881	34046381	34046258	rs9792148	Distal Intergenic	8	33591330	33600023	8694	2	78986	-445858	ENSG00000133878	DUSP26	dual specificity phosphatase 26
chr8	34045881	34046381	34046318	rs9792149	Distal Intergenic	8	33591330	33600023	8694	2	78986	-445858	ENSG00000133878	DUSP26	dual specificity phosphatase 26
chr8	34511777	34512277	34512190	rs75741813	Distal Intergenic	8	34784028	34865364	81337	1	103689844	-271751	NA	LINC01288	long intergenic non-protein coding RNA 1288
chr8	34518274	34518774	34518417	rs78530814	Distal Intergenic	8	34784028	34865364	81337	1	103689844	-265254	NA	LINC01288	long intergenic non-protein coding RNA 1288
chr8	34600247	34600747	34600614	rs79395357	Distal Intergenic	8	34784028	34865364	81337	1	103689844	-183281	NA	LINC01288	long intergenic non-protein coding RNA 1288
chr8	34600247	34600747	34600614	rs79395357	Distal Intergenic	8	34784028	34865364	81337	1	103689844	-183281	NA	LINC01288	long intergenic non-protein coding RNA 1288
chr8	34600247	34600747	34600614	rs79395357	Distal Intergenic	8	34784028	34865364	81337	1	103689844	-183281	NA	LINC01288	long intergenic non-protein coding RNA 1288
chr8	38382766	38383266	38382874	rs72630624	Promoter	8	38269704	38382272	112569	2	54904	-494	ENSG00000147548	NSD3	nuclear receptor binding SET domain protein 3
chr8	38382766	38383266	38382980	rs60558877	Promoter	8	38269704	38382272	112569	2	54904	-494	ENSG00000147548	NSD3	nuclear receptor binding SET domain protein 3
chr8	38386183	38386683	38386347	rs6996860	Promoter	8	38386207	38409527	23321	1	137994	0	ENSG00000165046	LETM2	leucine zipper and EF-hand containing transmembrane protein 2
chr8	38430590	38431090	38431048	rs7005874	Exon (ENST00000526570.5/2260, exon 1 of 14)	8	38400215	38468834	68620	2	2260	37744	ENSG00000077782	FGFR1	fibroblast growth factor receptor 1
chr8	38430590	38431090	38431048	rs7005874	Exon (ENST00000526570.5/2260, exon 1 of 14)	8	38400215	38468834	68620	2	2260	37744	ENSG00000077782	FGFR1	fibroblast growth factor receptor 1
chr8	64384069	64384569	64384407	rs298197	Downstream (<=300bp)	8	64379149	64379257	109	1	406908	4920	ENSG00000207816	MIR124-2	microRNA 124-2
chr8	64384703	64385203	64385043	rs298199	Distal Intergenic	8	64379149	64379257	109	1	406908	5554	ENSG00000207816	MIR124-2	microRNA 124-2
chr8	64385356	64385856	64385745	rs298200	Distal Intergenic	8	64379149	64379257	109	1	406908	6207	ENSG00000207816	MIR124-2	microRNA 124-2
chr8	64385356	64385856	64385745	rs298200	Distal Intergenic	8	64379149	64379257	109	1	406908	6207	ENSG00000207816	MIR124-2	microRNA 124-2
chr8	88678332	88678832	88678787	rs74584457	Intron (ENST00000658283.1/ENST00000658283.1, intron 3 of 6)	8	88032011	88328025	296015	2	4325	-350307	ENSG00000156103	MMP16	matrix metallopeptidase 16
chr8	143823360	143823860	143823571	rs55930529	Intron (ENST00000526683.6/22827, intron 2 of 11)	8	143816344	143829352	13009	2	22827	5492	ENSG00000179950	PUF60	poly(U) binding splicing factor 60
chr8	143823360	143823860	143823571	rs55930529	Intron (ENST00000526683.6/22827, intron 2 of 11)	8	143816344	143829352	13009	2	22827	5492	ENSG00000179950	PUF60	poly(U) binding splicing factor 60
chr8	143823360	143823860	143823571	rs55930529	Intron (ENST00000526683.6/22827, intron 2 of 11)	8	143816344	143829352	13009	2	22827	5492	ENSG00000179950	PUF60	poly(U) binding splicing factor 60
chr8	143823360	143823860	143823571	rs55930529	Intron (ENST00000526683.6/22827, intron 2 of 11)	8	143816344	143829352	13009	2	22827	5492	ENSG00000179950	PUF60	poly(U) binding splicing factor 60
chr8	143823360	143823860	143823571	rs55930529	Intron (ENST00000526683.6/22827, intron 2 of 11)	8	143816344	143829352	13009	2	22827	5492	ENSG00000179950	PUF60	poly(U) binding splicing factor 60
chr8	143823360	143823860	143823571	rs55930529	Intron (ENST00000526683.6/22827, intron 2 of 11)	8	143816344	143829352	13009	2	22827	5492	ENSG00000179950	PUF60	poly(U) binding splicing factor 60
chr9	10235324	10235824	10235458	rs7866028	Intron (ENST00000463477.5/5789, intron 3 of 16)	9	8314246	10612723	2298478	2	5789	376899	ENSG00000153707	PTPRD	protein tyrosine phosphatase receptor type D
chr9	10236214	10236714	10236246	rs10756010	Intron (ENST00000463477.5/5789, intron 3 of 16)	9	8314246	10612723	2298478	2	5789	376009	ENSG00000153707	PTPRD	protein tyrosine phosphatase receptor type D
chr10	62631973	62632473	62632086	rs10995246	Intron (ENST00000647733.1/22891, intron 5 of 7)	10	62804720	62808479	3760	1	84890	-172247	ENSG00000181915	ADO	2-aminoethanethiol dioxygenase
chr10	62631973	62632473	62632086	rs10995246	Intron (ENST00000647733.1/22891, intron 5 of 7)	10	62804720	62808479	3760	1	84890	-172247	ENSG00000181915	ADO	2-aminoethanethiol dioxygenase
chr10	62636041	62636541	62636282	rs10995248	Intron (ENST00000647733.1/22891, intron 5 of 7)	10	62804720	62808479	3760	1	84890	-168179	ENSG00000181915	ADO	2-aminoethanethiol dioxygenase
chr10	62636041	62636541	62636282	rs10995248	Intron (ENST00000647733.1/22891, intron 5 of 7)	10	62804720	62808479	3760	1	84890	-168179	ENSG00000181915	ADO	2-aminoethanethiol dioxygenase
chr10	62681355	62681855	62681444	rs12766391	Distal Intergenic	10	62804720	62808479	3760	1	84890	-122865	ENSG00000181915	ADO	2-aminoethanethiol dioxygenase
chr10	62681355	62681855	62681444	rs12766391	Distal Intergenic	10	62804720	62808479	3760	1	84890	-122865	ENSG00000181915	ADO	2-aminoethanethiol dioxygenase
chr10	62681355	62681855	62681444	rs12766391	Distal Intergenic	10	62804720	62808479	3760	1	84890	-122865	ENSG00000181915	ADO	2-aminoethanethiol dioxygenase
chr10	102869181	102869681	102869254	rs12416687	Promoter	10	102869470	102901899	32430	1	57412	0	ENSG00000214435	AS3MT	arsenite methyltransferase
chr10	102917937	102918437	102918130	rs10883801	Promoter	10	102898649	102918335	19687	2	107984265	0	ENSG00000286575	LOC107984265	uncharacterized LOC107984265
chr10	103192373	103192873	103192742	rs79780963	Intron (ENST00000675164.1/22978, intron 2 of 19)	10	103245887	103248016	2130	1	729020	-53014	ENSG00000235376	RPEL1	ribulose-5-phosphate-3-epimerase like 1
chr11	45859563	45860063	45859998	rs11038697	Intron (ENST00000417225.6/1408, intron 3 of 11)	11	45847118	45883248	36131	1	1408	12445	ENSG00000121671	CRY2	cryptochrome circadian regulator 2
chr11	45896137	45896637	45896229	rs4755346	5' UTR	11	45885651	45906465	20815	1	9479	10486	ENSG00000121653	MAPK8IP1	mitogen-activated protein kinase 8 interacting protein 1
chr11	45896137	45896637	45896403	rs10838528	5' UTR	11	45885651	45906465	20815	1	9479	10486	ENSG00000121653	MAPK8IP1	mitogen-activated protein kinase 8 interacting protein 1
chr11	45900853	45901353	45901139	rs3789023	Intron (ENST00000241014.6/9479, intron 3 of 11)	11	45906534	45907271	738	2	143678	5918	ENSG00000234776	C11orf94	chromosome 11 open reading frame 94
chr11	45900853	45901353	45901139	rs3789023	Intron (ENST00000241014.6/9479, intron 3 of 11)	11	45906534	45907271	738	2	143678	5918	ENSG00000234776	C11orf94	chromosome 11 open reading frame 94
chr11	45993352	45993852	45993587	rs2959100	Intron (ENST00000676320.1/51317, intron 6 of 18)	11	45921621	45929096	7476	1	120071	71731	ENSG00000165905	LARGE2	LARGE xylosyl- and glucuronyltransferase 2
chr11	46000013	46000513	46000155	rs17787304	Intron (ENST00000676320.1/51317, intron 6 of 18)	11	45921621	45929096	7476	1	120071	78392	ENSG00000165905	LARGE2	LARGE xylosyl- and glucuronyltransferase 2
chr11	46000013	46000513	46000155	rs17787304	Intron (ENST00000676320.1/51317, intron 6 of 18)	11	45921621	45929096	7476	1	120071	78392	ENSG00000165905	LARGE2	LARGE xylosyl- and glucuronyltransferase 2
chr11	46000013	46000513	46000155	rs17787304	Intron (ENST00000676320.1/51317, intron 6 of 18)	11	45921621	45929096	7476	1	120071	78392	ENSG00000165905	LARGE2	LARGE xylosyl- and glucuronyltransferase 2
chr11	46119641	46120141	46119871	rs148683230	5' UTR	11	45929319	46121454	192136	2	51317	1313	ENSG00000135365	PHF21A	PHD finger protein 21A
chr11	46330418	46330918	46330716	rs61882674	Distal Intergenic	11	46332905	46380554	47650	1	8525	-1987	ENSG00000149091	DGKZ	diacylglycerol kinase zeta
chr11	46976951	46977451	46977396	rs4752817	Intron (ENST00000533124.5/79096, intron 1 of 2)	11	46936689	47164385	227697	1	79096	40262	ENSG00000149179	C11orf49	chromosome 11 open reading frame 49
chr11	47163035	47163535	47163205	rs7130989	Intron (ENST00000378618.6/79096, intron 8 of 8)	11	47164299	47177125	12827	2	84364	13590	ENSG00000149182	ARFGAP2	ADP ribosylation factor GTPase activating protein 2
chr11	47305648	47306148	47306020	rs74757308	Intron (ENST00000342922.8/8567, intron 22 of 32)	11	47270657	47272110	1454	2	101928943	-33538	ENSG00000256746	MADD-AS1	MADD antisense RNA 1
chr11	47607971	47608471	47608241	rs2138767	Distal Intergenic	11	47589667	47594411	4745	2	114900	-13560	ENSG00000172247	C1QTNF4	C1q and TNF related 4
chr11	47607971	47608471	47608241	rs2138767	Distal Intergenic	11	47589667	47594411	4745	2	114900	-13560	ENSG00000172247	C1QTNF4	C1q and TNF related 4
chr11	47607971	47608471	47608241	rs2138767	Distal Intergenic	11	47589667	47594411	4745	2	114900	-13560	ENSG00000172247	C1QTNF4	C1q and TNF related 4
chr11	57667545	57668045	57667739	rs11606396	Promoter	11	57667747	57701182	33436	1	25921	0	ENSG00000156599	ZDHHC5	zinc finger DHHC-type palmitoyltransferase 5
chr11	57667545	57668045	57667739	rs11606396	Promoter	11	57667747	57701182	33436	1	25921	0	ENSG00000156599	ZDHHC5	zinc finger DHHC-type palmitoyltransferase 5
chr11	57667545	57668045	57667739	rs11606396	Promoter	11	57667747	57701182	33436	1	25921	0	ENSG00000156599	ZDHHC5	zinc finger DHHC-type palmitoyltransferase 5
chr11	57667545	57668045	57667824	rs11602109	Promoter	11	57667747	57701182	33436	1	25921	0	ENSG00000156599	ZDHHC5	zinc finger DHHC-type palmitoyltransferase 5
chr11	57667545	57668045	57667824	rs11602109	Promoter	11	57667747	57701182	33436	1	25921	0	ENSG00000156599	ZDHHC5	zinc finger DHHC-type palmitoyltransferase 5
chr11	57667545	57668045	57667824	rs11602109	Promoter	11	57667747	57701182	33436	1	25921	0	ENSG00000156599	ZDHHC5	zinc finger DHHC-type palmitoyltransferase 5
chr11	112962840	112963340	112963087	rs73573285	Exon (ENST00000500537.2/101928847, exon 1 of 3)	11	112959279	112963460	4182	2	101928847	120	ENSG00000247416	LOC101928847	uncharacterized LOC101928847
chr11	113627938	113628438	113628069	rs79338069	Distal Intergenic	11	113687547	113706373	18827	2	80975	77935	ENSG00000166682	TMPRSS5	transmembrane serine protease 5
chr11	133941013	133941513	133941501	rs329641	Intron (ENST00000533871.8/22997, intron 3 of 19)	11	133896438	133956968	60531	2	22997	15455	ENSG00000080854	IGSF9B	immunoglobulin superfamily member 9B
chr11	133996041	133996541	133996191	rs118151645	Distal Intergenic	11	134032216	134067936	35721	1	100128239	-35675	ENSG00000204241	LINC02731	long intergenic non-protein coding RNA 2731
chr11	133996041	133996541	133996191	rs118151645	Distal Intergenic	11	134032216	134067936	35721	1	100128239	-35675	ENSG00000204241	LINC02731	long intergenic non-protein coding RNA 2731
chr11	133996041	133996541	133996191	rs118151645	Distal Intergenic	11	134032216	134067936	35721	1	100128239	-35675	ENSG00000204241	LINC02731	long intergenic non-protein coding RNA 2731
chr11	133996041	133996541	133996191	rs118151645	Distal Intergenic	11	134032216	134067936	35721	1	100128239	-35675	ENSG00000204241	LINC02731	long intergenic non-protein coding RNA 2731
